"Year","Anglian","Argyll","Clyde","Dee","Forth","Humber","NeaghBann","NorthEastScotland","NorthEasternIreland","NorthHighland","NorthWestEngland","NorthWesternIreland","Northumbria","OrkneyandShetlands","Severn","Solway","SouthEastEngland","SouthWestEngland","Tay","Thames","Tweed","WestHighland","WesternWales"
1959,23.0108401301376,57.4191344259622,39.9282743025108,35.7084375253225,26.3358984838764,21.6171832030922,26.5645266822904,37.7524476048063,30.4220531620809,38.6366863204856,38.3711870855893,24.8270530025605,24.4981639258821,21.5490930466767,28.6561132804787,43.4206619978496,27.1119924516946,35.3414727895705,42.0396443972914,20.3232773191377,30.4337264922451,42.8460446971281,41.9401356715327
1960,18.7931406362717,45.776119512552,35.3571212475573,26.1737927967438,32.7647875089528,21.4849259125027,36.6653983956997,35.8960658527439,29.8031586499659,35.1400770240582,26.3564226383032,27.521436078082,26.6386913493834,15.893276559477,23.5698236729312,36.6611335989129,37.7469128753645,35.0403093900739,45.5671144569301,24.2423826572716,27.7921752243673,25.0626888150506,29.3299548497103
1961,20.3900424794851,43.288559152044,56.2448031122604,36.3539418673927,49.7627369205914,32.1258768256054,23.8197955521661,31.2444869533643,23.8792827708747,24.582867868289,36.4283064019216,33.3541512416338,29.8991036634972,20.8317487949974,45.2855678633355,34.5660826215968,31.7391757128595,34.2284457316536,44.2158691205449,23.9742342257569,40.679757220745,32.2419466024856,44.5851449885352
1962,20.2229654889019,61.8437088471417,40.1731632683544,30.0486163134621,34.1580450390206,27.9083594496098,25.2447149362903,30.7169482212382,28.0125085842196,42.5866622822378,30.2929888097106,29.3654687667101,29.1727385407201,27.5878013102883,38.6704325801123,37.1876632453776,32.5241023394325,32.8792575103414,36.1200017701178,36.2175853703908,35.8724505122373,42.4177392104288,41.8190631386272
1963,19.1029214800603,38.5809002466776,40.7306482006608,23.1244031931984,31.5978770459706,20.3874183967432,29.2339244754944,26.4333297214225,29.5627670955036,31.0687860559967,34.6279858644218,32.3515115427737,28.4963389664118,24.8407154169939,26.9612122931446,36.3822615767038,26.9015954476862,27.5297222902198,28.8710396951537,27.278106255541,39.2505843202066,26.8025970881871,27.5649738562645
1964,32.299504169355,35.9514244585291,29.6569998383131,26.4247510559554,20.2092226171693,30.5364483460164,23.5002307653684,26.6126846382222,27.8080938444341,37.8481210345357,26.7269867432154,31.2293587276086,27.8913828209773,24.165645842652,14.9051709805152,43.0279546892939,33.1284294466955,24.0918676544392,34.8966893473622,29.4770949394971,24.9676710901829,33.9125523841944,30.4287991918528
1965,27.782870144605,43.1873795394087,38.1164991518189,53.1674573753722,34.6196124977477,23.9144904414051,24.6477442929665,32.3955705493683,24.0483268650053,24.7712295799662,34.5538810157501,28.4596878259782,22.722259990201,26.3965893047759,32.1650116851904,32.2047821328279,32.3274128251678,31.8982717882451,33.1857615473747,20.7008199525208,26.5126378981872,42.2951054549389,55.0479608890338
1966,23.5594313923044,30.2529683423801,48.7085584555198,29.8237069078534,41.0722747291573,23.7757956428836,39.4136900918189,46.3627970340044,42.4777360877039,32.466891877133,30.4913034221249,24.5945451181811,33.3162140771878,35.5528984971805,26.1449726255357,50.7724334314695,29.5747005907479,32.3190323077289,40.6342110142711,28.3911467519257,47.7089825219233,31.7726618133287,39.4680934872612
1967,19.402611940495,47.2231780941795,31.9568243370266,37.3895568969483,24.9898658698933,37.1511020109242,34.4285867627032,25.4637981366979,37.076466306175,47.3529350242726,38.5073237343501,27.5297083800409,43.324603266469,24.8353522181853,39.9749505663463,31.3699911903527,24.2517224878716,30.2781746067956,31.0021092342425,25.6347300104893,30.2525356498332,46.0845835366712,44.5444556190288
1968,44.1294571257809,74.203437455055,38.8659657918064,31.9467377548598,33.5508911166409,25.2141228665674,43.2108608405739,33.9951340655329,57.549152275499,26.3497054889992,36.06217031219,54.3686826300688,34.6976334199445,19.6543411568048,48.8528125776938,41.7903500836569,32.150796472805,33.5300768546472,29.5773214464144,42.1184662879334,40.106472308631,61.1942287210647,37.5712736215099
1969,21.1483121662485,33.5950339592715,22.0864543567229,37.5414297428205,26.2321325450613,30.6402980429037,50.3108593067921,24.8624854652523,48.9256734507669,39.6035708861049,33.1830182752193,43.3232038889473,26.9422508722081,24.2183638671273,42.8203244366592,21.7836898373265,38.4013081265,78.9767206436089,26.9370979949046,33.8975202671705,30.6511199106914,45.8499672380044,33.870623363972
1970,20.7544142622188,49.2866143371348,32.368679655034,35.4077033685179,31.8741032579941,26.4496612372974,71.9204076332129,51.8746464744385,68.1371463516809,37.7028242519638,24.4250538875791,68.7679331125981,27.8573527018831,28.5298853842628,34.2588259548193,36.4844951989463,24.0855526732033,24.1218940672141,35.6023217544685,21.2713293210541,27.8427066688814,36.9300100825453,33.084129224875
1971,15.3819064879491,60.6535529196761,27.8697183095508,35.0550373930844,29.5176707744095,34.3915747637249,33.6220265093106,24.0361456074374,44.1181525029647,54.6397184784278,34.6046101379418,33.8973594566382,44.6481919315518,27.8121577215279,27.5616200264597,35.0933043659037,37.5324130524928,34.2432611081909,41.8568401156041,35.7867373805004,32.1476256771418,63.0140911420292,47.778355352834
1972,18.3012334910817,43.1759656379484,29.4402959351536,31.0402111809824,24.7023349565781,32.1797459456828,22.4241414869656,16.2606173878083,23.737536526446,17.3144754196282,33.6573863994742,28.2025935978317,21.1936951954136,20.2996333251451,37.6247275080558,32.7113593821051,18.9736570287426,27.4131372915173,30.9646603027568,19.4901616283643,18.8574067548284,36.0712662352964,32.0386439952207
1973,35.117834245879,36.3084643742166,30.3447195971062,58.0245539063639,27.3248018374819,41.5156460988449,34.7286844188269,26.3084180120589,39.3226501220417,30.4516390276037,34.1593576096768,26.8856704758791,24.9507922524356,24.8392018511372,37.8729321586535,30.2005771461102,44.931702963829,32.8550834327592,29.2527484871027,33.3770900730965,22.2372351334808,54.4669534108379,64.3508769282022
1974,14.1912283542586,49.5293522738086,41.9363159894532,34.8833053315157,22.9124676192579,15.5823389673215,24.0499013683623,32.2243168514326,27.9957398897204,27.6127935367309,20.5515856877483,19.6747523429138,21.5711198992541,18.1774069470083,23.8284288515757,31.4675942217131,35.2010748502041,30.4442311791861,35.4392490174045,25.0450082550486,20.8417392804642,32.488176187646,31.5450285472182
1975,22.2992412154998,46.0377811390011,32.0011738280841,27.6654625478964,36.6009789827809,16.15571430829,19.8212800154166,34.5163550064094,23.3514064026366,27.3298101284822,29.2438893362635,24.276071496735,30.5176993884046,27.0303835230506,17.729374663882,28.411824475343,39.8950604351154,40.145593983277,35.959239365699,37.6751957683014,29.1878270992512,44.1984683539449,30.3431876082365
1976,20.7038677986948,38.7201822856056,22.8774671606078,56.8698432238488,28.8147883784692,30.30573310824,36.39496115831,38.7632449104828,51.5747063746573,44.7341919641374,38.3611978076656,30.4102267934424,58.1217913021099,23.6989937397335,41.2694201347406,23.5365236227393,24.6506129323164,26.289956196452,26.8533168786414,21.0337823872759,29.691123518691,33.0126133871236,39.2684447495067
1977,14.1448874975517,43.6680192238396,50.079670747611,31.7465262638402,43.3666738772936,15.7898991349438,26.6106950366543,20.4140437500217,28.4590816707798,31.5581431700835,29.1843644444069,21.5694042425229,23.0603244382082,28.8093383279304,27.9459364943108,63.1020276749592,27.6987847236499,27.0404543034491,35.6311297938946,34.1036697013607,44.3609936600189,50.4028419887986,49.4582430310412
1978,24.8009457555578,48.0388133142885,41.7871503243672,26.3643035541196,26.8995988161747,16.1690190059316,22.5729842839227,41.4720930090536,23.4494786485541,24.3895297891364,24.2004645476512,33.3326045575831,21.4931638193268,21.4499565913747,25.2812152261687,34.2226148200358,32.518247275683,29.6821612551041,31.1960635908441,33.5601518736733,19.9963533035961,33.3228988991816,27.4730579929276
1979,15.9953299302792,46.95212930017,30.0071944364026,25.58679863187,21.6091253597578,28.8402163982064,30.5201461617693,35.5477702259077,39.3227369576911,23.0499348250683,29.2675121064577,34.0076581770037,36.8700283599607,26.7426582962002,25.6432670153887,34.8750205845969,21.5889832891004,23.6271298365002,35.5108484012945,17.7661142758095,29.8106638633642,43.1424143252067,34.2234341201359
1980,25.2686546663509,42.8141514950975,42.9870883309118,36.5092936003414,31.5055287650009,28.1071828715207,34.159069402514,23.9214192446923,39.9902507610681,33.5971571624208,34.0565428023453,30.9668521192643,30.6796135073733,26.2757187963729,37.1525537296813,45.8285583349113,41.7404010874015,48.9718533002167,26.8551492843012,40.9473652357593,26.584028827325,41.4792252677837,50.1643206102231
1981,27.2286368161225,45.3563877945317,43.7918483281889,34.9370876944582,48.0220041434895,30.2618770513871,35.6112531630873,41.7108321870047,47.3570072156124,35.8752862575895,34.1250988985086,26.7487705231793,39.0061492112086,27.5335449980671,28.8134653349569,48.8205829351895,29.3271362743729,33.6979505100033,58.5690125831343,27.6598661867643,56.0947958116021,60.4803966707102,53.1599051870622
1982,28.4632277357352,37.7335813903233,32.6556495877944,34.8722264500797,29.7227486981031,34.8090073223337,22.6357168961858,38.3780460102497,29.3611108790849,31.5757721893205,31.2108691339609,20.585370322604,27.6044400148125,24.8265013843925,31.7243778824062,46.7205083247494,25.9620225697942,27.1869347411182,28.3609943205239,23.9225029302462,38.4442566352164,32.9777434896095,31.1174859341199
1983,28.2020044025061,38.513764149387,33.0263238245304,39.9349975344861,27.5279300311472,17.5955164626824,21.0132564781488,22.3314629432673,19.4776475178848,24.5478383768722,28.5235726068905,26.617532501264,24.0684351890805,27.1921367803085,23.9439525565373,34.8124741955395,27.0822501738859,26.2853166293231,31.1769203946392,23.5386180286235,28.90458806075,31.9511589295184,38.1605421907125
1984,23.4628801481311,43.4623052311405,34.6127238250796,29.0593248195957,45.9560066431382,30.6564069715754,29.075437020332,44.9600842787015,32.0064922192821,43.2790978332688,39.982338112325,31.3941870388076,29.1518576416845,20.8073491149786,20.9966844651712,33.0527832930706,24.7423339247506,26.1172423600552,37.7815400336942,22.175177495682,58.2853058009762,41.1784948287665,35.1159116636647
1985,20.2007652863555,43.0277704150755,42.2521909927632,27.7961727987789,48.4818469258505,26.7427306111137,38.964391089556,24.0979830790984,31.2481332460221,28.4529294797893,26.5112809738502,39.5130867329663,27.8624217734291,30.6727778710781,32.5241320476351,41.6357931400598,32.9280456788748,26.8612902318938,43.259538166622,23.8463231751055,42.0948134381119,34.9280990542203,33.8394597107021
1986,31.7291423979629,43.7473003331735,32.3192484280931,70.7665602347931,25.3947331514754,51.8466490570476,33.2476703602395,30.5775766235184,41.9678371884434,26.1684042551386,41.5835423006164,36.4819801326666,46.2542176955563,21.0414640639109,47.6527756937445,37.5927884507852,35.6888895721446,36.205667211138,25.8907715250968,31.8869670319791,31.1141082896077,40.8297305717284,66.6991763177412
1987,21.6432302351921,51.372168850562,30.8619482349638,32.9570129207299,28.324321426435,19.0882911629369,50.0009253834695,27.7806118377391,41.3127070937413,24.7348416730727,31.5223490238478,57.172620679851,24.0951348480519,30.2635059533036,24.6942849587842,39.0359215225027,38.4538404322013,25.6447320445142,28.132650287935,32.5010331825769,27.6190267414479,48.927113674501,52.0350116584994
1988,16.495653297044,48.3658897695576,27.778633489311,24.0539960023342,28.2162580538094,19.0585210001881,30.9982258062331,40.0553791263973,35.7899127712525,29.8989231232964,27.1979295880885,29.2443745614963,31.1896722455742,32.0172694764471,20.2591396873243,27.0494561751479,26.3882542297298,33.736835750527,33.772281887134,19.3133627310281,26.1034155942753,36.1071998406158,33.2085490171445
1989,15.8485722891019,61.8460629627677,25.7744709325212,23.4806014609884,23.342763444116,20.7873758984855,24.1347139064438,28.9698946116205,27.4890781462524,44.063688421984,24.7794197748203,32.8033103643593,20.8157673215541,21.5207876448773,27.1283763655441,24.4462350098039,16.595113419505,31.5270523298575,27.5084435504064,14.9327284035425,23.5996265241309,61.2690337644696,34.1488142036215
1990,21.0030902330009,55.6473602116182,43.026312422053,33.9630767534362,41.4527902241663,22.3634774659823,33.8050307768265,33.6009601370601,42.7881736650994,32.9764491478355,22.3599086321722,28.7728421250411,20.8186227657461,26.7260805729615,31.2412383423998,43.0282939841341,36.1785183751612,27.7055932634204,42.2296942489011,24.5150493827609,38.2513248153965,49.1946948930695,36.2684763769003
1991,26.1330406526653,50.5048650591853,39.4834588309825,35.1754390886821,35.2545965616223,21.6665745260618,29.8875013934512,29.6326453065845,30.6601940187544,36.3792573921579,25.3629720356451,26.1743516567512,22.867255741523,27.2168694512367,31.7188086333081,34.8035700984454,29.5909706449999,32.9482775031682,37.7413124129548,28.418002752512,25.800870638073,44.4087868084538,33.8493408479596
1992,34.7106834385487,68.9593252789303,45.7661268884651,26.0307532395941,47.2929946602935,25.1650640952304,28.1422436857853,25.06156564641,26.0002539424392,42.2809643137079,29.5819326086176,35.2783667084512,32.8242986354138,24.039612296615,36.6103915924722,30.0596529278854,29.0228015541788,24.722508357333,39.9371391551127,35.6382362239001,57.0482020756976,48.1354895707515,28.9745618379531
1993,31.882417487099,47.4018848513964,31.1419517001184,31.6501045232513,30.2392264920798,24.4102494927154,31.9207155139646,34.6341876547187,35.1560841122878,45.6378646644529,28.0007777624893,31.7714245950168,47.1549615343592,18.023659623292,20.8505171238478,34.5993861816684,24.4632059641831,35.91403280047,41.6817173104345,28.1563097996651,35.612863178448,48.550181158682,37.2709374640359
1994,32.5999134399101,37.2784777599705,23.5401447589655,30.2933903174269,25.8837784290472,36.8677911007742,19.8164763408023,23.2074905512757,29.5823335760145,27.5032313968452,28.7345185025747,20.4997067400764,31.2859318529825,21.6902747334334,32.4931780598997,28.7208340849366,28.4597473939499,34.543432415211,21.430828445038,20.3639805431218,31.9144117487715,39.6706429269853,31.262910994387
1995,15.1246343293363,56.1530716196834,63.1247555493035,38.7038894935309,44.8689489480417,25.0943453021515,31.2584062126892,53.2005428053217,26.9510194696939,45.3992653380108,29.2941612356226,36.1957897461496,37.7449463459941,23.5828599222234,26.5352139453817,34.6487663715294,22.1971696849125,24.4837357645029,35.7953083239638,19.9391606611799,38.4119958570402,44.8679981528259,46.5044680812424
1996,16.9564647191162,42.76148803398,40.0569646797341,23.6119450387747,22.5864847310094,21.3030677702764,26.0559718858966,39.6910995114709,26.1653205133291,25.2144889968199,32.9575375122295,67.7001447290539,23.6338154211415,24.1864826747094,27.2083226664302,34.5926680625238,24.4092664018877,26.5341225569993,29.1264446876825,28.7592450787928,21.7830522712369,36.242529150788,34.0101096286638
1997,17.9100951565643,55.4993123196018,33.4502946540191,28.7704042836091,29.3577943111222,24.4560759034438,26.6684889812342,31.8018419220743,30.0542249142874,33.3076189211119,31.3195654948512,29.2422738976844,23.6435197943336,24.9682517313779,22.4518433155839,35.8640093562607,22.6977831111197,27.1198957398721,28.7768700301027,17.7056846117658,48.7638044269073,40.2078764043081,29.7654884648335
1998,31.1287323658219,63.9578776866882,47.7718401112126,33.9711965511747,36.4376813834904,28.7744109748026,26.2563359257168,36.4480092905536,23.3053971652591,43.1835441341217,28.3567900571902,33.3311689221398,38.9453478682717,33.5715107935244,32.8933371758877,44.1366737059382,32.6657050522983,26.7580059127671,33.7397845399955,27.0106122307999,53.4270483127727,55.9824053645628,41.6058982947681
1999,16.8015460672639,42.4118482039849,41.52327524676,44.101729691593,27.5452631504359,23.4673184317093,30.7749594044832,35.3801156685279,29.3156462134285,33.1218825234224,31.8483879191975,31.7039823304797,28.6273034075352,26.0262773350458,37.6522640127703,32.9975856021331,24.3019266499825,32.1719360992121,45.7968886818244,21.797134612254,28.1057470953141,43.3224448326296,34.8956682721989
2000,27.258758048974,54.8136730146716,42.404562961139,56.7503404232418,36.0688257567937,34.3902970162746,24.8774016889269,34.9095546708198,37.2756354867795,27.2414330292027,33.1014402269765,34.584714347106,43.2467060944648,25.8308760061489,46.5096998907826,44.8130632856835,42.178138374655,50.2695514711779,37.8719074207782,42.3135561903955,55.2219275100975,37.5511319950094,53.7313753799776
2001,29.369474190846,69.8039406151972,22.8975473170516,33.4690521994576,22.4506969830732,22.0737706590857,28.0505012529318,28.5390698543695,32.8393156161121,42.8243913396009,23.5515832711417,23.9627928676553,24.0457385669423,19.5167279394181,29.7095674307152,28.2183961799324,27.4338763788393,34.3851493315066,27.1392294666478,19.8554664291038,28.3911169429592,72.7809103008389,40.6428433939139
2002,34.1805008511846,52.7482800471649,44.3101645289686,27.850554746346,41.3208050994354,33.4599792861563,35.4109231951761,45.0372807450934,35.7464859250098,37.0960000702251,33.7959074333463,38.0487204395728,28.0941620836765,20.7973386301563,38.589929283558,38.7376447090454,26.0213510953051,38.7726624707696,36.5661975885211,23.3153610204597,62.6675936179013,44.3075671095219,40.8908152653852
2003,21.7403445907616,38.2324640802232,30.2015322575434,48.1714290878774,23.1298150114467,34.4948690549722,25.3969806131156,16.5894411100921,23.0086542651683,19.6901936542651,26.879493108582,27.0378511662772,19.1885970254066,20.4980153595444,22.2466474023556,22.5125346422976,28.1660923450496,25.3212513599599,27.0354178901912,21.9915728348781,31.101779319507,32.5878330816158,40.4762503571843
2004,28.362696061517,49.5700520781796,42.3233481061527,28.7699487164815,37.9029469938328,46.9925236594962,25.7752727182414,38.4719555067316,28.1932324397224,38.1080951772054,31.6394063234228,28.5122374944609,43.7055404748952,23.6505885619242,28.8386533167385,33.7555112304724,27.1066031522966,34.7223045140617,53.846973253777,20.4398870976802,42.5706220734091,50.7355839747328,46.2584664053299
2005,14.366277158874,52.7157790680566,37.0207112360826,33.4881340289659,52.3584536382467,21.7367890689337,34.2381759446886,42.0582301296624,34.6200529987148,42.8240326885593,38.8347004603808,34.9563135780621,34.8710447874181,27.2948372593255,28.0210944982599,56.7013432590235,21.8271183127964,32.5582470826918,41.5404651685937,19.3441523909683,67.6401792452256,67.1627605588571,47.43990346262
2006,18.1212705112715,54.79379771502,36.4430350544478,25.3404161671533,30.1900667307067,19.901571046929,33.5730606873162,23.6922160823612,35.0714488147657,42.2615624454459,26.346760257806,36.5748863444302,23.5753104245045,39.5143897434674,24.5080129734922,30.1097467019425,19.9859175451408,28.3069317555457,32.0265855985375,16.6494285376677,44.5407908377309,40.0868109861525,24.1755352749998
2007,37.4050923043333,56.7909763220071,41.263033271267,43.3060010827237,43.4288554715739,43.1859412844398,25.3174697717542,38.0058238654951,40.605925651832,35.3091708966601,30.7949412067496,21.0914382838706,23.1596332155198,23.9543158202727,45.5522157631025,29.8360496907994,28.8333962157616,22.3873159372123,40.557503541884,38.0204881287257,21.9207314788073,45.7696439115798,39.665129001422
2008,24.1928535410209,37.8828235855529,36.9308551235465,49.6196322324244,38.4717809657614,35.6766940833869,49.7673209254308,22.5123700917175,50.8404219512377,32.9909622387965,49.0041021307228,27.6289022317732,50.6516243218719,20.0928045799462,35.6715614491793,41.5358061374547,34.2421071378584,23.1003781766714,31.9148042362638,21.7112904669273,36.8395296011688,35.4908067659716,45.1876705743973
2009,19.8823626367866,47.01008682729,44.580177741697,29.3128790673566,34.3544005116117,18.8793679875522,35.2270388300574,55.0248181463403,31.324245514965,46.4254103391253,26.2741805904709,27.1475275790652,46.3009282553486,28.3937987781936,24.3008583031791,41.1943624594221,32.5766902378063,32.872523712227,39.3008044440675,26.9688107328217,39.4008929457228,34.8024880384741,39.4769474120598
2010,28.5425347202968,37.3551812049306,26.9748273098907,43.2567534126019,28.4719033999943,20.8052149393769,43.5964296707227,31.2567611586601,44.1684925963171,26.6118840801136,25.957623745421,38.987853205495,25.1264646304362,21.8747083998246,28.6292966178273,23.1142909924277,33.3090119377146,25.3704045141802,31.8190356941888,29.0963683413067,36.0709282374612,30.0128619156433,28.8236688204183
2011,17.2500838576993,55.3171515563201,41.6445449913375,32.9144123404815,48.3162581030156,14.6049410687587,29.4090922293737,31.179671820276,26.3766191871207,27.7343441386991,30.9638235404718,33.3873445928386,27.3210742998167,30.1806181287972,16.8538683034398,29.8400059868895,19.2714943177244,19.0971244035004,43.9901586536227,19.2694335919248,30.296304266376,35.32441164106,27.3888851276485
2012,17.7561216972234,43.3470067628372,35.1549043409569,35.6894379374314,35.4716270652667,30.3999512173216,38.6811654791384,26.3158206113896,52.9440502560187,32.0517537939114,44.736736236764,33.9637084235136,50.8666097540725,26.0575818106315,46.7707347967025,33.384147715053,31.8560341369118,42.0083647283221,46.3711079785721,25.9068644373189,41.0315607771239,38.8656019742897,28.6094412848515
2013,20.0882772489639,36.2140614112841,29.6502772287623,43.4372869069393,35.2278173406808,28.6705200960577,21.7209508794819,32.1620354066562,33.7001441908273,33.1494701975622,39.6026627270317,22.9646303583691,36.7129655991113,39.0149588779274,31.3705538551385,32.6223460503009,34.0545768997015,32.745527088217,44.5462822544862,22.9895110235401,36.0425662092112,37.4439316658771,41.3656046075488
2014,27.5471130486071,59.9284204281265,43.5908686325349,29.1208271405462,37.837508758803,23.0703341628462,37.653766345338,63.1297483910681,32.2407312831327,63.7366829180934,23.0619409053701,38.8647453949386,17.4139622722444,49.2241783019888,30.901797730957,58.9018062345387,44.4255146699316,44.1180357106609,39.5704988523001,38.187838047183,62.7301295433019,59.0673571560585,28.4282844401854
2015,29.1076494615012,51.4091702815563,46.5746597522169,26.8587363910214,31.0183916982432,17.3832395990594,36.1898618011441,17.8125952361133,41.8481392878165,26.4557961041088,38.4847182371443,44.9112297613352,29.8783413099844,20.7325978734647,21.5877506372606,40.2100129728174,28.2653595576511,22.1279507551266,41.0180831852552,30.1607047832729,28.8883771244592,48.3670120110041,35.9008869796693
2016,15.5850250799373,62.57472302411,43.1917469451515,32.5589303449094,32.9355400885931,30.8165195249015,30.4707588565283,37.5768478495193,32.4844114660683,39.0965275299947,36.794677025626,41.1339231034922,35.4948217964842,23.6273728677969,25.5271131969495,41.5630391087531,32.4460118605768,32.6624016744065,37.9600245280427,22.0424902902393,37.1327462900968,47.0025109077619,32.3537072858499
2017,31.3909130605251,31.8328177026406,23.1235312063073,23.4186794086459,33.4900259638515,24.6799280361601,27.3050747040575,45.9525644047581,25.3854881944579,37.5710623489565,30.9648862369868,42.935268084887,29.0380160863203,39.9697354559938,20.8372416563473,29.3719074625811,30.6656688730055,23.4586967917375,25.9769833637465,26.1323802541911,33.626713742652,44.2470254934819,39.1856101524483
2018,21.5763917142732,53.0813077697719,27.5182401510476,45.7676797852764,26.3397539577069,34.2084925779699,34.0961832054063,22.8060821773457,31.5338149022751,26.9256884649193,34.8126380577159,22.5750875300426,31.2897368256419,25.7680329814726,31.0310801020542,37.3010072185031,24.7850344251132,26.8493525107929,23.7167398668996,19.1709099848909,23.3111431123333,48.6478654600833,58.139197228879
2019,32.0029863126782,57.5593634454108,36.9092338636081,50.4554941663924,29.7698050574444,32.7162224570539,29.7507155715958,27.4234182007224,37.5370176904562,30.3433766840359,29.6827344490038,34.0650062360373,29.6177723451645,21.4688721462295,42.3503937263406,31.7137226913396,27.6840176492524,30.5812809837178,33.5272318586902,28.2872404107185,35.502849277995,32.6594217509032,53.3256551025746
2020,22.9294338965629,60.6718523594579,41.9477289005892,48.7280739372553,47.3689813089236,31.3263635299031,33.2013242692343,67.1638098122372,25.7738465422337,36.9913219799412,42.7370818993459,46.4619585158736,43.0394650469341,20.7532703122645,41.9797238604914,48.1753273405841,37.2724988944181,32.607056024312,62.6650970490313,38.5384038943518,53.5082259783537,43.4016722283277,48.857781950695
2021,30.1338340870796,53.6460468130708,35.3261260629914,42.2245720289357,30.7868833919801,20.7281979239942,22.9187435174306,32.4377314921241,29.2619437665596,28.4742478969057,35.8256791957707,23.8770246423213,25.1212028242441,19.4591533490041,25.6193591718123,47.8472887429988,31.1783342092297,33.0336247540052,37.3328807056418,21.1178977418022,28.5064586083973,38.5963981785839,41.6158053705534
